,Артикул,Артикул-1,Краткое наименование,Наименование,Полное наименование,Цвет,Размер,Кол-во,Цена,Пол,Материал,Состав,Страна производства,Бренд,Вес брутто,Коллекция
114,CAB 3426 ,CAB 3426 -3,Комплекты белья,"CAB 3426 Комплект ясельный (майка, трусы)","CAB 3426 Комплект ясельный (майка, трусы) Розовый (пчелки) (074)-48",Розовый (пчелки),(074)-48,4,155,Мужской,"Рибана, 100% хлопок",,,Cherubino,,
115,CAB 3426 ,CAB 3426 -4,Комплекты белья,"CAB 3426 Комплект ясельный (майка, трусы)","CAB 3426 Комплект ясельный (майка, трусы) Голубой (животные) (068)-44",Голубой (животные),(068)-44,28,155,Мужской,"Рибана, 100% хлопок",,,Cherubino,,
116,CAB 3426 ,CAB 3426 -5,Комплекты белья,"CAB 3426 Комплект ясельный (майка, трусы)","CAB 3426 Комплект ясельный (майка, трусы) Желтый (пчелки) (068)-44",Желтый (пчелки),(068)-44,56,155,Мужской,"Рибана, 100% хлопок",,,Cherubino,,
117,CAB 3426 ,CAB 3426 -6,Комплекты белья,"CAB 3426 Комплект ясельный (майка, трусы)","CAB 3426 Комплект ясельный (майка, трусы) Голубой (животные) (074)-48",Голубой (животные),(074)-48,11,155,Мужской,"Рибана, 100% хлопок",,,Cherubino,,
118,CAB 3426 ,CAB 3426 -7,Комплекты белья,"CAB 3426 Комплект ясельный (майка, трусы)","CAB 3426 Комплект ясельный (майка, трусы) Розовый (пчелки) (068)-44",Розовый (пчелки),(068)-44,55,155,Мужской,"Рибана, 100% хлопок",,,Cherubino,,
119,CAB 3426 ,CAB 3426 -8,Комплекты белья,"CAB 3426 Комплект ясельный (майка, трусы)","CAB 3426 Комплект ясельный (майка, трусы) Желтый (пчелки) (074)-48",Желтый (пчелки),(074)-48,13,155,Мужской,"Рибана, 100% хлопок",,,Cherubino,,
120,CAB 3427 ,CAB 3427 -1,Комплекты белья,"CAB 3427 Комплект ясельный (майка, трусы)","CAB 3427 Комплект ясельный (майка, трусы) Голубой (животные) (062)-40",Голубой (животные),(062)-40,29,151,Мужской,"Рибана, 100% хлопок",,,Cherubino,2.059,
121,CAB 3427 ,CAB 3427 -2,Комплекты белья,"CAB 3427 Комплект ясельный (майка, трусы)","CAB 3427 Комплект ясельный (майка, трусы) Голубой (животные) (068)-44",Голубой (животные),(068)-44,46,151,Мужской,"Рибана, 100% хлопок",,,Cherubino,3.266,
122,CAB 3427 ,CAB 3427 -3,Комплекты белья,"CAB 3427 Комплект ясельный (майка, трусы)","CAB 3427 Комплект ясельный (майка, трусы) Желтый (пчелки) (068)-44",Желтый (пчелки),(068)-44,48,151,Мужской,"Рибана, 100% хлопок",,,Cherubino,3.408,
123,CAB 3427 ,CAB 3427 -4,Комплекты белья,"CAB 3427 Комплект ясельный (майка, трусы)","CAB 3427 Комплект ясельный (майка, трусы) Желтый (пчелки) (062)-40",Желтый (пчелки),(062)-40,30,151,Мужской,"Рибана, 100% хлопок",,,Cherubino,2.13,
124,CAB 3427 ,CAB 3427 -5,Комплекты белья,"CAB 3427 Комплект ясельный (майка, трусы)","CAB 3427 Комплект ясельный (майка, трусы) Розовый (пчелки) (068)-44",Розовый (пчелки),(068)-44,61,151,Мужской,"Рибана, 100% хлопок",,,Cherubino,4.331,
125,CAB 3427 ,CAB 3427 -6,Комплекты белья,"CAB 3427 Комплект ясельный (майка, трусы)","CAB 3427 Комплект ясельный (майка, трусы) Розовый (пчелки) (062)-40",Розовый (пчелки),(062)-40,32,151,Мужской,"Рибана, 100% хлопок",,,Cherubino,2.272,
126,CAB 3427 ,CAB 3427 -7,Комплекты белья,"CAB 3427 Комплект ясельный (майка, трусы)","CAB 3427 Комплект ясельный (майка, трусы) Оранжевый (животные) (068)-44",Оранжевый (животные),(068)-44,57,151,Мужской,"Рибана, 100% хлопок",,,Cherubino,4.047,
127,CAB 3427 ,CAB 3427 -8,Комплекты белья,"CAB 3427 Комплект ясельный (майка, трусы)","CAB 3427 Комплект ясельный (майка, трусы) Оранжевый (животные) (062)-40",Оранжевый (животные),(062)-40,27,151,Мужской,"Рибана, 100% хлопок",,,Cherubino,1.917,
128,CAB 5304 ,CAB 5304 -1,Пижамы,CAB 5304 Пижама для девочки,CAB 5304 Пижама для девочки Голубой (086)-52,Голубой,(086)-52,13,350,Женский,"Футер с начесом, 100% хлопок",,,Cherubino,,
129,CAB 5418 ,CAB 5418 -1,Пижамы,"CAB 5418 Комплект для девочки (джемпер, брюки)","CAB 5418 Комплект для девочки (джемпер, брюки) Св.розовый (086)-52",Св.розовый,(086)-52,13,349,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,2.379,
130,CAB 5418 ,CAB 5418 -2,Пижамы,"CAB 5418 Комплект для девочки (джемпер, брюки)","CAB 5418 Комплект для девочки (джемпер, брюки) Св.розовый (092)-56",Св.розовый,(092)-56,1,349,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.183,
131,CAB 5418 ,CAB 5418 -3,Пижамы,"CAB 5418 Комплект для девочки (джемпер, брюки)","CAB 5418 Комплект для девочки (джемпер, брюки) Св.розовый (080)-52",Св.розовый,(080)-52,13,349,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,2.379,
132,CAB 5419 ,CAB 5419 -1,Пижамы,"CAB 5419 Комплект для девочки (джемпер, брюки)","CAB 5419 Комплект для девочки (джемпер, брюки) Розовый (086)-52",Розовый,(086)-52,23,347,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,4.025,
133,CAB 5419 ,CAB 5419 -2,Пижамы,"CAB 5419 Комплект для девочки (джемпер, брюки)","CAB 5419 Комплект для девочки (джемпер, брюки) Серый меланж (092)-56",Серый меланж,(092)-56,3,347,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.525,
134,CAB 5419 ,CAB 5419 -3,Пижамы,"CAB 5419 Комплект для девочки (джемпер, брюки)","CAB 5419 Комплект для девочки (джемпер, брюки) Розовый (080)-52",Розовый,(080)-52,8,347,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,1.4,
135,CAB 5419 ,CAB 5419 -4,Пижамы,"CAB 5419 Комплект для девочки (джемпер, брюки)","CAB 5419 Комплект для девочки (джемпер, брюки) Серый меланж (086)-52",Серый меланж,(086)-52,19,347,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,3.325,
136,CAB 5419 ,CAB 5419 -5,Пижамы,"CAB 5419 Комплект для девочки (джемпер, брюки)","CAB 5419 Комплект для девочки (джемпер, брюки) Серый меланж (080)-52",Серый меланж,(080)-52,13,347,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,2.275,
137,CAB 5420 ,CAB 5420 -1,Пижамы,"CAB 5420 Комплект для девочки (футболка, шорты)","CAB 5420 Комплект для девочки (футболка, шорты) Коралловый (086)-52",Коралловый,(086)-52,35,283,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,4.095,
138,CAB 5420 ,CAB 5420 -2,Пижамы,"CAB 5420 Комплект для девочки (футболка, шорты)","CAB 5420 Комплект для девочки (футболка, шорты) Сиреневый (080)-52",Сиреневый,(080)-52,22,283,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,2.574,
139,CAB 5420 ,CAB 5420 -3,Пижамы,"CAB 5420 Комплект для девочки (футболка, шорты)","CAB 5420 Комплект для девочки (футболка, шорты) Коралловый (080)-52",Коралловый,(080)-52,50,283,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,5.85,
140,CAB 5420 ,CAB 5420 -4,Пижамы,"CAB 5420 Комплект для девочки (футболка, шорты)","CAB 5420 Комплект для девочки (футболка, шорты) Сиреневый (092)-56",Сиреневый,(092)-56,37,283,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,4.329,
141,CAB 5420 ,CAB 5420 -5,Пижамы,"CAB 5420 Комплект для девочки (футболка, шорты)","CAB 5420 Комплект для девочки (футболка, шорты) Коралловый (092)-56",Коралловый,(092)-56,53,283,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,6.201,
142,CAB 5420 ,CAB 5420 -6,Пижамы,"CAB 5420 Комплект для девочки (футболка, шорты)","CAB 5420 Комплект для девочки (футболка, шорты) Коралловый (098)-56",Коралловый,(098)-56,53,283,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,6.201,
143,CAB 5420 ,CAB 5420 -7,Пижамы,"CAB 5420 Комплект для девочки (футболка, шорты)","CAB 5420 Комплект для девочки (футболка, шорты) Сиреневый (086)-52",Сиреневый,(086)-52,22,283,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,2.574,
144,CAB 5420 ,CAB 5420 -8,Пижамы,"CAB 5420 Комплект для девочки (футболка, шорты)","CAB 5420 Комплект для девочки (футболка, шорты) Сиреневый (098)-56",Сиреневый,(098)-56,36,283,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,4.212,
145,CAB 5436,CAB 5436-1,Пижамы,"CAB 5436 Комплект для мальчика (джемпер, брюки)","CAB 5436 Комплект для мальчика (джемпер, брюки) Салатовый-Синий (080)-52",Салатовый-Синий,(080)-52,30,334,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,5.25,
146,CAB 5436,CAB 5436-2,Пижамы,"CAB 5436 Комплект для мальчика (джемпер, брюки)","CAB 5436 Комплект для мальчика (джемпер, брюки) Красный-Т.серый (080)-52",Красный-Т.серый,(080)-52,23,334,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,4.025,
147,CAB 5436,CAB 5436-3,Пижамы,"CAB 5436 Комплект для мальчика (джемпер, брюки)","CAB 5436 Комплект для мальчика (джемпер, брюки) Красный-Т.серый (086)-52",Красный-Т.серый,(086)-52,27,334,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,4.725,
148,CAB 5436,CAB 5436-4,Пижамы,"CAB 5436 Комплект для мальчика (джемпер, брюки)","CAB 5436 Комплект для мальчика (джемпер, брюки) Салатовый-Синий (086)-52",Салатовый-Синий,(086)-52,19,334,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,3.325,
149,CAB 5437,CAB 5437-1,Пижамы,"CAB 5437 Комплект для мальчика (джемпер, брюки)","CAB 5437 Комплект для мальчика (джемпер, брюки) Оранжевый-Т.синий (086)-52",Оранжевый-Т.синий,(086)-52,12,345,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,2.124,
150,CAB 5437,CAB 5437-2,Пижамы,"CAB 5437 Комплект для мальчика (джемпер, брюки)","CAB 5437 Комплект для мальчика (джемпер, брюки) Оранжевый-Т.синий (080)-52",Оранжевый-Т.синий,(080)-52,12,345,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,2.124,
151,CAB 5438 ,CAB 5438 -1,Пижамы,"CAB 5438 Комплект для мальчика (джемпер, брюки)","CAB 5438 Комплект для мальчика (джемпер, брюки) Желтый-Т.синий (086)-52",Желтый-Т.синий,(086)-52,39,321,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,7.176,
152,CAB 5438 ,CAB 5438 -2,Пижамы,"CAB 5438 Комплект для мальчика (джемпер, брюки)","CAB 5438 Комплект для мальчика (джемпер, брюки) Серый меланж-Т.синий (080)-52",Серый меланж-Т.синий,(080)-52,10,321,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,1.84,
153,CAB 5438 ,CAB 5438 -3,Пижамы,"CAB 5438 Комплект для мальчика (джемпер, брюки)","CAB 5438 Комплект для мальчика (джемпер, брюки) Серый меланж-Т.синий (086)-52",Серый меланж-Т.синий,(086)-52,24,321,Мужской,"кулирная гладь, 100% хлопок",,,Cherubino,4.416,
